date,day,week,month,new_cases,new_deaths,tests_performed,tests_positive,region_ce_active,region_foreign_active,region_kk_active,region_kp_active,region_kr_active,region_lj_active,region_mb_active,region_ms_active,region_ng_active,region_nm_active,region_po_active,region_sg_active,region_unknown_active,region_za_active,region_active,state_in_hospital,state_icu,state_critical,state_care,state_deceased,kindergarten_employees_confirmed,kindergarten_attendees_confirmed,elementary_employees_confirmed,elementary_attendees_confirmed,highschool_employees_confirmed,highschool_attendees_confirmed,institutions_employees_confirmed,institutions_attendees_confirmed,tavg,tmin,tmax,prcp,snow,wspd,wpgt,pres
2021-05-26,3,21,5,388,5,4018,367.0,495.0,6.0,152.0,231.0,475.0,1501,664.0,200.0,232.0,325.0,200.0,80.0,92.0,152.0,4805,277.0,85.0,58.0,0.0,5.0,2,2,8,13,1,4,0,0,15.3,8.0,23.0,0.0,0.0,3.7,14.8,1019.9
2021-05-27,4,21,5,362,3,3592,289.0,451.0,8.0,146.0,234.0,466.0,1499,658.0,199.0,215.0,301.0,191.0,75.0,31.0,148.0,4622,265.0,80.0,56.0,0.0,3.0,2,1,7,14,2,10,0,0,17.4,10.1,26.0,2.7,0.0,3.1,22.2,1016.2
2021-05-28,5,21,5,292,4,3715,356.0,440.0,11.0,141.0,215.0,455.0,1494,630.0,192.0,195.0,293.0,180.0,74.0,32.0,131.0,4483,252.0,79.0,56.0,0.0,4.0,4,1,8,14,1,12,0,0,17.2,11.1,23.1,0.0,0.0,4.2,18.5,1019.8
2021-05-29,6,21,5,353,2,1854,137.0,424.0,11.0,147.0,214.0,443.0,1427,607.0,189.0,177.0,285.0,178.0,68.0,29.0,128.0,4327,233.0,76.0,57.0,0.0,2.0,2,0,5,3,0,2,0,0,15.4,11.8,22.4,5.1,0.0,4.2,18.5,1019.9
2021-05-30,7,21,5,138,2,1503,92.0,421.0,10.0,146.0,215.0,428.0,1429,600.0,192.0,172.0,284.0,176.0,70.0,31.0,130.0,4304,242.0,77.0,59.0,0.0,2.0,0,0,3,7,0,7,0,0,14.5,10.2,20.4,0.4,0.0,3.4,24.1,1021.3
2021-05-31,1,22,5,91,1,3381,323.0,397.0,9.0,160.0,210.0,386.0,1385,590.0,183.0,157.0,266.0,171.0,71.0,29.0,116.0,4130,245.0,73.0,54.0,0.0,1.0,9,0,15,22,2,15,0,0,16.1,7.8,22.2,0.0,0.0,3.0,18.5,1020.2
2021-06-01,2,22,6,323,1,4174,373.0,373.0,10.0,156.0,193.0,371.0,1372,566.0,179.0,131.0,249.0,163.0,63.0,30.0,109.0,3965,227.0,68.0,47.0,0.0,1.0,2,1,3,16,2,14,0,0,17.5,10.5,24.3,0.0,0.0,4.7,22.2,1018.5
2021-06-02,3,22,6,374,4,3841,273.0,366.0,10.0,162.0,201.0,356.0,1357,546.0,170.0,129.0,228.0,154.0,63.0,29.0,109.0,3880,214.0,63.0,42.0,0.0,4.0,0,0,4,9,1,9,0,0,19.8,11.8,26.5,0.0,0.0,3.6,18.5,1020.0
2021-06-03,4,22,6,273,3,3927,280.0,371.0,10.0,167.0,191.0,354.0,1345,553.0,165.0,118.0,217.0,145.0,68.0,27.0,96.0,3827,213.0,62.0,41.0,0.0,3.0,1,0,5,14,2,6,1,0,20.4,12.5,29.0,0.0,0.0,2.4,20.4,1022.3
2021-06-04,5,22,6,281,2,3478,247.0,354.0,9.0,178.0,179.0,340.0,1301,537.0,170.0,109.0,197.0,135.0,69.0,24.0,90.0,3692,205.0,61.0,41.0,0.0,2.0,1,0,4,9,1,6,0,0,21.9,14.3,30.2,0.0,0.0,2.1,20.4,1022.5
2021-06-05,6,22,6,245,2,2257,157.0,354.0,9.0,187.0,179.0,341.0,1281,568.0,166.0,98.0,197.0,135.0,65.0,26.0,86.0,3692,201.0,53.0,40.0,0.0,2.0,0,0,3,3,0,5,0,0,23.7,15.7,30.0,2.3,0.0,5.8,27.8,1019.3
2021-06-06,7,22,6,157,1,1329,57.0,351.0,9.0,189.0,179.0,345.0,1266,562.0,162.0,98.0,196.0,136.0,62.0,25.0,85.0,3665,198.0,49.0,40.0,0.0,1.0,1,0,2,1,0,3,0,0,20.7,18.5,24.2,10.3,0.0,5.0,16.7,1017.6
2021-06-07,1,23,6,57,2,3053,220.0,326.0,9.0,191.0,177.0,346.0,1257,548.0,166.0,87.0,183.0,122.0,48.0,23.0,79.0,3562,203.0,51.0,41.0,0.0,2.0,0,1,10,13,1,10,1,0,19.9,17.6,24.6,0.9,0.0,3.8,20.4,1018.3
2021-06-08,2,23,6,220,1,3508,254.0,294.0,8.0,183.0,165.0,344.0,1203,548.0,157.0,83.0,187.0,119.0,47.0,20.0,67.0,3425,195.0,51.0,39.0,0.0,1.0,4,0,5,2,0,12,0,0,22.1,14.7,29.6,0.0,0.0,3.8,18.5,1017.8
2021-06-09,3,23,6,255,1,3036,195.0,284.0,8.0,184.0,169.0,321.0,1144,529.0,152.0,64.0,173.0,97.0,44.0,17.0,67.0,3253,188.0,47.0,36.0,0.0,1.0,0,0,1,0,0,1,0,0,22.9,15.1,28.8,3.3,0.0,4.1,22.2,1017.8
2021-06-10,4,23,6,196,1,2737,123.0,271.0,6.0,178.0,160.0,312.0,1089,498.0,141.0,60.0,160.0,93.0,40.0,13.0,66.0,3087,172.0,48.0,38.0,0.0,1.0,1,0,1,0,0,3,0,0,21.6,17.2,27.3,0.0,0.0,3.1,18.5,1018.2
2021-06-11,5,23,6,121,5,2700,126.0,252.0,2.0,177.0,159.0,284.0,999,461.0,130.0,58.0,135.0,85.0,37.0,13.0,65.0,2857,165.0,46.0,34.0,0.0,5.0,0,1,3,4,0,2,0,0,20.6,14.8,27.9,8.3,0.0,3.2,16.7,1017.5
2021-06-12,6,23,6,128,3,1376,91.0,244.0,2.0,165.0,158.0,280.0,977,465.0,128.0,59.0,134.0,85.0,35.0,14.0,65.0,2811,138.0,42.0,29.0,0.0,3.0,0,0,3,2,0,5,0,0,23.9,15.3,29.9,0.0,0.0,3.4,16.7,1017.6
2021-06-13,7,23,6,91,3,1024,24.0,242.0,2.0,163.0,157.0,280.0,948,446.0,121.0,60.0,137.0,85.0,31.0,12.0,59.0,2743,135.0,44.0,30.0,0.0,3.0,0,0,0,3,0,1,0,0,22.8,19.6,27.0,0.0,0.0,6.5,27.8,1018.2
2021-06-14,1,24,6,24,2,2332,113.0,220.0,2.0,144.0,150.0,267.0,868,414.0,124.0,62.0,122.0,74.0,25.0,11.0,50.0,2533,134.0,42.0,34.0,0.0,2.0,1,1,3,9,0,3,0,0,19.7,14.2,25.4,0.0,0.0,6.6,20.4,1021.3
2021-06-15,2,24,6,114,2,2654,117.0,196.0,1.0,132.0,135.0,246.0,756,393.0,102.0,63.0,104.0,64.0,24.0,14.0,47.0,2277,122.0,40.0,35.0,0.0,2.0,1,0,0,1,0,0,0,0,22.4,12.7,29.9,0.0,0.0,2.7,18.5,1019.2
2021-06-16,3,24,6,120,1,2344,84.0,174.0,2.0,119.0,125.0,236.0,701,349.0,90.0,60.0,92.0,63.0,22.0,13.0,42.0,2088,121.0,38.0,34.0,0.0,1.0,0,1,0,1,0,2,0,0,24.9,17.2,31.3,0.0,0.0,2.5,24.1,1017.0
2021-06-17,4,24,6,83,0,2418,89.0,153.0,2.0,108.0,120.0,200.0,639,319.0,86.0,54.0,86.0,63.0,18.0,12.0,37.0,1897,112.0,37.0,33.0,0.0,0.0,0,0,0,0,1,3,0,0,25.6,17.9,32.2,0.0,0.0,3.4,22.2,1016.5
2021-06-18,5,24,6,87,2,2255,84.0,142.0,3.0,97.0,104.0,184.0,583,304.0,71.0,51.0,82.0,53.0,14.0,16.0,30.0,1734,109.0,39.0,35.0,0.0,2.0,0,0,0,1,0,0,0,0,26.6,19.4,32.1,0.0,0.0,4.3,25.9,1017.0
2021-06-19,6,24,6,85,1,1067,26.0,133.0,3.0,83.0,103.0,176.0,536,260.0,69.0,50.0,78.0,53.0,14.0,18.0,27.0,1603,101.0,37.0,33.0,0.0,1.0,0,0,0,0,0,0,0,0,27.4,19.2,34.6,0.0,0.0,2.9,20.4,1015.1
2021-06-20,7,24,6,26,0,810,19.0,134.0,3.0,81.0,103.0,170.0,519,250.0,65.0,49.0,79.0,52.0,13.0,19.0,28.0,1565,102.0,37.0,34.0,0.0,0.0,0,0,0,0,0,0,0,0,27.8,21.7,34.4,0.0,0.0,4.0,20.4,1011.6
2021-06-21,1,25,6,19,3,2194,67.0,122.0,3.0,64.0,91.0,152.0,467,228.0,54.0,48.0,73.0,47.0,13.0,23.0,27.0,1412,105.0,35.0,29.0,0.0,3.0,1,0,0,0,0,1,0,0,28.2,21.8,34.3,0.0,0.0,8.5,33.3,1008.6
2021-06-22,2,25,6,65,1,2090,54.0,109.0,4.0,54.0,83.0,127.0,387,188.0,51.0,44.0,60.0,41.0,12.0,25.0,27.0,1212,92.0,33.0,27.0,0.0,1.0,0,1,0,1,0,0,0,0,27.7,20.3,34.1,0.0,0.0,7.8,31.5,1009.7
2021-06-23,3,25,6,50,1,2163,43.0,98.0,4.0,44.0,69.0,117.0,329,153.0,46.0,44.0,56.0,39.0,9.0,26.0,26.0,1060,83.0,29.0,25.0,0.0,1.0,0,0,0,0,0,0,0,0,28.1,18.8,35.9,0.0,0.0,4.6,20.4,1013.7
2021-06-24,4,25,6,48,0,2172,46.0,88.0,5.0,42.0,68.0,103.0,295,144.0,45.0,44.0,53.0,32.0,8.0,28.0,28.0,983,80.0,28.0,20.0,0.0,0.0,1,0,0,0,0,0,0,0,28.8,21.8,35.5,0.0,0.0,6.5,29.6,1013.8
2021-06-25,5,25,6,46,0,957,11.0,76.0,5.0,36.0,56.0,84.0,255,134.0,43.0,40.0,49.0,28.0,8.0,28.0,26.0,868,74.0,26.0,20.0,0.0,0.0,0,0,0,0,0,0,0,0,26.5,20.7,32.7,0.0,0.0,6.1,25.9,1013.5
2021-06-26,6,25,6,11,2,861,19.0,70.0,9.0,32.0,55.0,80.0,227,116.0,34.0,38.0,43.0,28.0,9.0,28.0,27.0,796,74.0,23.0,19.0,0.0,2.0,0,0,1,0,0,0,0,0,25.9,19.3,32.4,0.0,0.0,3.6,18.5,1015.6
2021-06-27,7,25,6,19,0,657,11.0,70.0,13.0,32.0,55.0,76.0,222,111.0,32.0,37.0,41.0,28.0,9.0,29.0,28.0,783,75.0,22.0,18.0,0.0,0.0,0,0,0,0,0,0,0,0,26.7,19.5,32.7,0.0,0.0,3.5,18.5,1015.3
2021-06-28,1,26,6,12,0,1657,36.0,54.0,12.0,24.0,46.0,69.0,201,102.0,24.0,34.0,45.0,28.0,8.0,28.0,31.0,706,74.0,22.0,14.0,0.0,0.0,0,0,1,0,0,0,0,0,28.6,20.1,36.7,0.0,0.0,4.2,20.4,1014.9
2021-06-29,2,26,6,35,0,2039,47.0,53.0,13.0,21.0,47.0,58.0,179,80.0,28.0,29.0,43.0,23.0,8.0,26.0,28.0,636,71.0,19.0,13.0,0.0,0.0,1,0,0,0,0,0,0,0,28.4,19.9,36.0,0.0,0.0,7.9,29.6,1011.4
2021-06-30,3,26,6,48,0,1633,23.0,42.0,12.0,17.0,35.0,52.0,157,82.0,28.0,30.0,44.0,16.0,8.0,26.0,26.0,575,68.0,16.0,14.0,0.0,0.0,0,0,1,0,0,0,0,0,26.1,20.5,32.8,6.6,0.0,8.1,29.6,1009.8
2021-07-01,4,26,7,23,0,1662,24.0,31.0,12.0,14.0,33.0,49.0,140,71.0,23.0,31.0,40.0,11.0,3.0,27.0,25.0,510,66.0,15.0,14.0,0.0,0.0,0,0,0,0,0,0,0,0,19.9,16.0,26.1,4.5,0.0,4.3,18.5,1013.6
2021-07-02,5,26,7,25,0,1520,30.0,26.0,12.0,9.0,35.0,50.0,125,54.0,21.0,29.0,35.0,10.0,3.0,22.0,25.0,456,64.0,15.0,13.0,0.0,0.0,0,0,0,0,0,0,0,1,21.5,15.0,28.3,0.0,0.0,3.9,20.4,1015.4
2021-07-03,6,26,7,30,0,850,9.0,25.0,13.0,8.0,35.0,49.0,124,47.0,20.0,28.0,35.0,10.0,2.0,18.0,25.0,439,61.0,15.0,10.0,0.0,0.0,0,0,0,0,0,0,0,0,24.6,15.8,31.9,0.0,0.0,4.0,18.5,1015.2
2021-07-04,7,26,7,8,0,605,8.0,24.0,13.0,7.0,35.0,48.0,121,46.0,17.0,28.0,34.0,10.0,3.0,18.0,24.0,428,60.0,16.0,11.0,0.0,0.0,0,0,0,0,0,0,0,0,23.2,20.1,27.2,48.0,0.0,3.4,16.7,1011.6
2021-07-05,1,27,7,8,1,1703,48.0,23.0,13.0,12.0,33.0,43.0,108,42.0,17.0,27.0,46.0,6.0,3.0,15.0,21.0,409,58.0,15.0,11.0,0.0,1.0,0,0,0,0,0,0,0,0,22.6,18.3,27.0,0.0,51.0,3.5,14.8,1011.3
2021-07-06,2,27,7,48,1,2115,73.0,20.0,13.0,21.0,34.0,38.0,107,38.0,14.0,27.0,73.0,4.0,3.0,15.0,21.0,428,59.0,14.0,11.0,0.0,1.0,0,0,0,0,0,0,0,0,25.9,17.3,34.0,0.0,0.0,4.6,18.5,1013.2
2021-07-07,3,27,7,73,1,1720,68.0,17.0,13.0,24.0,38.0,42.0,103,36.0,11.0,26.0,102.0,3.0,3.0,17.0,18.0,453,52.0,10.0,8.0,0.0,1.0,0,0,0,0,0,1,0,0,29.4,20.3,35.8,0.0,0.0,5.4,24.1,1013.8
2021-07-08,4,27,7,69,1,1704,81.0,14.0,12.0,37.0,36.0,37.0,106,37.0,12.0,27.0,135.0,3.0,3.0,15.0,14.0,488,47.0,9.0,8.0,0.0,1.0,1,0,1,0,0,0,0,0,29.1,20.3,35.0,0.0,0.0,4.8,24.1,1016.0
2021-07-09,5,27,7,84,0,1641,81.0,13.0,12.0,47.0,40.0,52.0,109,41.0,13.0,27.0,165.0,5.0,6.0,14.0,14.0,558,41.0,9.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,27.6,24.5,31.7,0.0,0.0,4.5,27.8,1014.4
2021-07-10,6,27,7,135,0,774,24.0,13.0,9.0,48.0,40.0,60.0,111,38.0,14.0,27.0,167.0,5.0,5.0,13.0,13.0,563,43.0,9.0,7.0,0.0,0.0,0,0,0,0,0,0,0,0,25.6,20.4,30.3,0.0,0.0,6.1,24.1,1016.5
2021-07-11,7,27,7,25,0,570,11.0,12.0,6.0,49.0,40.0,64.0,111,39.0,14.0,27.0,168.0,5.0,5.0,11.0,12.0,563,43.0,9.0,7.0,0.0,0.0,0,0,0,0,0,0,0,0,25.0,20.3,31.5,25.0,0.0,4.6,22.2,1013.6
2021-07-12,1,28,7,12,2,1854,84.0,11.0,7.0,54.0,39.0,75.0,122,41.0,19.0,29.0,186.0,4.0,5.0,11.0,8.0,611,41.0,9.0,6.0,0.0,2.0,0,0,0,0,0,0,0,0,25.5,20.2,32.4,0.0,0.0,5.3,18.5,1013.3
2021-07-13,2,28,7,84,0,1758,83.0,9.0,7.0,64.0,35.0,95.0,117,42.0,17.0,32.0,204.0,4.0,6.0,8.0,7.0,647,39.0,10.0,7.0,0.0,0.0,0,0,0,0,0,1,0,0,25.9,20.2,33.1,18.7,0.0,5.3,22.2,1009.3
2021-07-14,3,28,7,30,0,1694,56.0,14.0,7.0,66.0,43.0,103.0,127,40.0,16.0,27.0,208.0,6.0,7.0,9.0,7.0,680,34.0,10.0,7.0,0.0,0.0,0,0,0,0,0,0,0,0,23.6,19.5,28.7,0.0,0.0,8.6,29.6,1010.3
2021-07-15,4,28,7,56,0,1685,63.0,18.0,7.0,70.0,44.0,111.0,147,39.0,15.0,28.0,209.0,7.0,9.0,9.0,6.0,719,32.0,10.0,7.0,0.0,0.0,0,0,0,0,0,0,0,0,23.0,16.7,28.8,0.0,0.0,3.8,24.1,1012.7
2021-07-16,5,28,7,63,0,1733,61.0,20.0,6.0,75.0,44.0,117.0,153,40.0,16.0,29.0,219.0,8.0,10.0,9.0,4.0,750,30.0,10.0,6.0,0.0,0.0,0,1,0,0,0,0,0,0,21.1,17.5,26.7,7.1,0.0,4.3,22.2,1013.5
2021-07-17,6,28,7,61,0,819,21.0,21.0,5.0,76.0,44.0,117.0,158,41.0,18.0,30.0,221.0,8.0,10.0,9.0,4.0,762,28.0,10.0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,21.8,19.2,25.5,4.1,0.0,5.0,18.5,1011.6
2021-07-18,7,28,7,21,0,591,9.0,21.0,6.0,76.0,44.0,115.0,160,43.0,18.0,30.0,222.0,8.0,8.0,8.0,4.0,763,29.0,10.0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,21.4,19.6,27.8,23.0,0.0,4.6,20.4,1011.8
2021-07-19,1,29,7,9,0,1737,89.0,21.0,6.0,79.0,44.0,125.0,177,45.0,22.0,33.0,218.0,10.0,8.0,7.0,9.0,804,30.0,10.0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,24.7,19.1,30.5,0.0,0.0,5.6,22.2,1012.3
2021-07-20,2,29,7,88,0,1807,110.0,24.0,5.0,77.0,41.0,142.0,203,46.0,30.0,40.0,200.0,11.0,8.0,5.0,9.0,841,28.0,9.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,24.6,17.5,29.7,0.0,0.0,2.4,20.4,1015.4
2021-07-21,3,29,7,110,0,1448,70.0,26.0,5.0,72.0,42.0,143.0,213,51.0,31.0,47.0,180.0,12.0,8.0,2.0,11.0,843,27.0,8.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,24.2,19.1,29.0,0.0,0.0,6.5,22.2,1019.8
2021-07-22,4,29,7,71,1,1641,58.0,32.0,6.0,60.0,39.0,149.0,224,51.0,32.0,45.0,149.0,12.0,8.0,3.0,10.0,820,27.0,7.0,5.0,0.0,1.0,0,0,1,0,0,0,0,0,24.3,18.9,29.0,0.0,0.0,4.2,18.5,1019.4
2021-07-23,5,29,7,57,0,1867,93.0,33.0,8.0,58.0,41.0,147.0,244,54.0,37.0,50.0,128.0,13.0,5.0,3.0,11.0,832,29.0,8.0,6.0,0.0,0.0,1,0,1,0,0,0,0,0,24.9,20.6,30.0,0.0,0.0,2.7,20.4,1016.0
2021-07-24,6,29,7,94,1,740,32.0,33.0,7.0,57.0,44.0,142.0,250,59.0,37.0,50.0,129.0,13.0,5.0,3.0,11.0,840,29.0,8.0,6.0,0.0,1.0,0,0,0,0,0,0,0,0,25.8,18.0,32.0,0.0,0.0,5.2,22.2,1013.4
2021-07-25,7,29,7,32,1,593,21.0,33.0,7.0,56.0,44.0,139.0,256,63.0,37.0,50.0,132.0,13.0,5.0,3.0,12.0,850,29.0,8.0,6.0,0.0,1.0,0,0,0,0,0,0,0,0,26.9,20.6,32.9,0.0,0.0,7.1,27.8,1010.8
2021-07-26,1,30,7,23,0,1652,106.0,36.0,6.0,59.0,52.0,139.0,268,72.0,35.0,52.0,113.0,14.0,5.0,5.0,16.0,872,29.0,8.0,6.0,0.0,0.0,0,1,1,0,0,0,0,0,26.3,20.1,32.8,0.1,0.0,5.0,25.9,1012.7
2021-07-27,2,30,7,106,0,1587,85.0,39.0,6.0,50.0,51.0,133.0,286,85.0,35.0,48.0,100.0,14.0,5.0,6.0,16.0,874,28.0,7.0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,24.3,20.9,29.7,11.4,0.0,5.9,22.2,1016.0
2021-07-28,3,30,7,84,0,1480,99.0,38.0,9.0,56.0,58.0,133.0,298,92.0,38.0,48.0,104.0,12.0,4.0,9.0,18.0,917,28.0,7.0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,25.8,18.7,33.4,1.6,0.0,7.9,27.8,1013.9
2021-07-29,4,30,7,99,0,1690,117.0,40.0,9.0,56.0,62.0,139.0,305,108.0,41.0,50.0,113.0,12.0,4.0,13.0,19.0,971,29.0,8.0,6.0,0.0,0.0,1,0,0,0,0,0,0,0,25.8,19.1,32.5,0.0,0.0,3.3,18.5,1014.1
2021-07-30,5,30,7,116,0,1678,135.0,48.0,9.0,56.0,62.0,140.0,335,126.0,47.0,56.0,115.0,13.0,3.0,14.0,21.0,1045,30.0,9.0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,27.3,20.5,33.5,0.2,0.0,5.3,25.9,1011.4
2021-07-31,6,30,7,136,1,764,58.0,50.0,10.0,57.0,63.0,147.0,345,135.0,46.0,59.0,118.0,14.0,3.0,14.0,21.0,1082,29.0,9.0,7.0,0.0,1.0,1,0,0,0,0,0,0,0,25.2,20.9,31.5,1.1,0.0,5.3,20.4,1009.4
2021-08-01,7,30,8,58,0,648,31.0,50.0,9.0,58.0,63.0,148.0,357,140.0,50.0,59.0,118.0,14.0,3.0,14.0,21.0,1104,29.0,8.0,7.0,0.0,0.0,1,0,0,0,0,0,0,0,22.8,20.0,27.3,8.7,0.0,3.3,20.4,1006.2
2021-08-02,1,31,8,31,0,1777,181.0,60.0,16.0,55.0,76.0,153.0,392,149.0,54.0,62.0,115.0,23.0,5.0,15.0,21.0,1196,31.0,9.0,7.0,0.0,0.0,0,0,0,0,0,0,0,0,20.9,17.9,24.7,0.3,0.0,4.5,16.7,1013.5
2021-08-03,2,31,8,182,0,1590,139.0,68.0,16.0,50.0,92.0,146.0,406,169.0,49.0,53.0,111.0,24.0,5.0,15.0,21.0,1225,30.0,9.0,7.0,0.0,0.0,0,0,0,0,0,0,0,0,21.8,17.0,26.7,0.2,0.0,3.1,18.5,1015.3
2021-08-04,3,31,8,139,0,1614,139.0,80.0,17.0,55.0,106.0,148.0,427,181.0,55.0,49.0,108.0,27.0,5.0,15.0,21.0,1294,30.0,8.0,7.0,0.0,0.0,0,0,0,0,0,0,0,0,22.2,17.8,26.1,18.6,0.0,2.6,14.8,1012.9
